timestamp,icao24,callsign,aircraft_type,latitude,longitude,altitude_meters,velocity_m_s,estimated_co2_kg
2025-12-07T19:02:52.088966+00:00,8880d5,HVN984,DEFAULT,19.1222,83.8376,10058.4,262.26,84972.24
2025-12-07T19:02:52.088966+00:00,407959,EZY76DG,DEFAULT,28.3339,-16.9307,2910.84,165.07,53482.68
2025-12-07T19:02:52.088966+00:00,e0b390,ARG1415,DEFAULT,-34.5601,-58.4098,,2.06,667.44
2025-12-07T19:02:52.088966+00:00,a08f57,ELZ5,DEFAULT,39.9889,-82.8298,441.96,79.43,25735.32
2025-12-07T19:02:52.088966+00:00,c01e1a,FLE1847,DEFAULT,40.0694,-122.0867,11582.4,217.12,70346.88
2025-12-07T19:02:52.088966+00:00,ac748a,SCX604,DEFAULT,33.7573,-111.8025,3169.92,163.11,52847.64
2025-12-07T19:02:52.088966+00:00,a0e607,AAL1075,B737,32.3226,-96.0293,5638.8,168.82,50139.54
2025-12-07T19:02:52.088966+00:00,a166ef,N19MK,DEFAULT,37.1578,-98.8835,12192,203.73,66008.52
2025-12-07T19:02:52.088966+00:00,a8d489,UAL501,B737,38.9153,-106.8013,9403.08,242.08,71897.76
2025-12-07T19:02:52.088966+00:00,76cd44,SIA37,DEFAULT,9.9829,132.5531,12192,253.19,82033.56
2025-12-07T19:02:52.088966+00:00,76cd47,SIA38,DEFAULT,35.5596,143.0454,11277.6,327.88,106233.12
2025-12-07T19:02:52.088966+00:00,780d2a,CCA982,DEFAULT,38.4396,140.2808,10363.2,191.43,62023.32
2025-12-07T19:02:52.088966+00:00,4d00ee,LGL65R,DEFAULT,41.8563,12.2571,53.34,79.88,25881.12
2025-12-07T19:02:52.088966+00:00,8832aa,TLM240,DEFAULT,17.6687,84.6535,10363.2,220.47,71432.28
2025-12-07T19:02:52.088966+00:00,8965d3,FDB1538,DEFAULT,25.9357,55.8663,5029.2,176.83,57292.92
2025-12-07T19:02:52.088966+00:00,a8849c,N648T,DEFAULT,29.4073,-95.7823,617.22,89.29,28929.96
2025-12-07T19:02:52.088966+00:00,aa9600,UAL526,B737,38.8701,-108.5535,11582.4,223.4,66349.8
2025-12-07T19:02:52.088966+00:00,a1afec,MXY177,DEFAULT,28.1164,-82.0397,3337.56,173.65,56262.6
2025-12-07T19:02:52.088966+00:00,a669b7,N512JT,DEFAULT,29.4563,-81.3336,13716,259.62,84116.88
2025-12-07T19:02:52.088966+00:00,a2396e,SWA572,DEFAULT,37.9492,-118.3611,9144,207.1,67100.4
2025-12-07T19:02:52.088966+00:00,adf5fb,N999VP,DEFAULT,41.5074,-88.2346,419.1,39.95,12943.8
2025-12-07T19:02:52.088966+00:00,8965d6,FDB1126,DEFAULT,25.2337,55.3989,0,83.38,27015.12
2025-12-07T19:02:52.088966+00:00,a3a94b,N335KH,DEFAULT,33.0748,-79.7839,1767.84,77.39,25074.36
2025-12-07T19:02:52.088966+00:00,a69f01,N5258R,DEFAULT,42.1034,-72.0375,,6.43,2083.32
2025-12-07T19:02:52.088966+00:00,a33315,,DEFAULT,47.1543,-95.5735,1249.68,60.15,19488.6
2025-12-07T19:02:52.088966+00:00,a35974,N315AR,DEFAULT,36.1538,-78.1622,3474.72,79.9,25887.6
2025-12-07T19:02:52.088966+00:00,152074,SVR168,DEFAULT,59.6112,23.5247,10668,245.16,79431.84
2025-12-07T19:02:52.088966+00:00,a033f9,DAL1230,A320,31.8794,-93.8826,10058.4,267.01,86607.36
2025-12-07T19:02:52.088966+00:00,a27fde,N260K,DEFAULT,36.0081,-82.653,2720.34,113.19,36673.56
2025-12-07T19:02:52.088966+00:00,e4948b,AZU2403,DEFAULT,-23.606,-46.6709,891.54,68.2,22096.8
2025-12-07T19:02:52.088966+00:00,a22669,MXY134,DEFAULT,43.3562,-73.1699,5836.92,208.19,67453.56
2025-12-07T19:02:52.088966+00:00,a0d344,SKW4668,E175,39.3064,-106.4984,9136.38,197.92,48522.07
2025-12-07T19:02:52.088966+00:00,8965cd,FDB461,DEFAULT,22.516,88.4319,586.74,90.56,29341.44
2025-12-07T19:02:52.088966+00:00,c06c8c,GPCT,DEFAULT,49.3057,-123.262,1242.06,106.06,34363.44
2025-12-07T19:02:52.088966+00:00,a9ed96,N739MJ,DEFAULT,30.1858,-91.0794,746.76,52.07,16870.68
2025-12-07T19:02:52.088966+00:00,adf5f7,N999VK,DEFAULT,32.9605,-96.8319,,4.12,1334.88
2025-12-07T19:02:52.088966+00:00,a6319f,ATN3329,DEFAULT,37.6972,-89.023,9448.8,272.39,88254.36
2025-12-07T19:02:52.088966+00:00,a3efcc,N35288,DEFAULT,25.7868,-80.1171,152.4,16.08,5209.92
2025-12-07T19:02:52.088966+00:00,c010f6,ACA111,DEFAULT,46.2702,-84.0599,9753.6,200.06,64819.44
2025-12-07T19:02:52.088966+00:00,a34635,N31TV,DEFAULT,28.0701,-81.769,274.32,58.57,18976.68
2025-12-07T19:02:52.088966+00:00,02a181,TAR723,DEFAULT,44.4919,5.5971,10675.62,247.17,80083.08
2025-12-07T19:02:52.088966+00:00,a549da,N44SF,DEFAULT,38.8119,-101.965,14325.6,231.07,74866.68
2025-12-07T19:02:52.088966+00:00,a1a3a9,JBU2784,DEFAULT,28.4774,-81.2717,670.56,103.76,33618.24
2025-12-07T19:02:52.088966+00:00,748020,MEA268,DEFAULT,40.0731,29.2992,8397.24,238.75,77355.0
2025-12-07T19:02:52.088966+00:00,a669cf,JTL512,DEFAULT,36.0835,-115.1689,,0,0.0
2025-12-07T19:02:52.088966+00:00,a56c19,AAL1974,B737,32.6585,-97.9866,7315.2,195.29,58001.13
2025-12-07T19:02:52.088966+00:00,8965b1,FDB3CF,DEFAULT,48.1134,19.6723,10972.8,217.75,70551.0
2025-12-07T19:02:52.088966+00:00,a7a17b,DAL2026,A320,40.7838,-111.9966,1234.44,92.92,30139.53
2025-12-07T19:02:52.088966+00:00,a46603,UAL1547,B737,39.852,-104.6952,,0,0.0
2025-12-07T19:02:52.088966+00:00,a08f6b,SKW5219,E175,36.7109,-87.3951,9227.82,275.51,67544.03
2025-12-07T19:02:52.088966+00:00,aa59a5,AAL1854,B737,42.0028,-87.9329,175.26,65.85,19557.45
2025-12-07T19:02:52.088966+00:00,a5861e,EJM455,DEFAULT,26.2551,-80.1579,2209.8,140.8,45619.2
2025-12-07T19:02:52.088966+00:00,a2d6a9,AAY421,DEFAULT,33.9839,-117.874,6179.82,211.13,68406.12
2025-12-07T19:02:52.088966+00:00,a8d465,UAL1991,B737,29.608,-78.6554,10668,253.62,75325.14
2025-12-07T19:02:52.088966+00:00,4d00d7,LGL9473,DEFAULT,51.3912,11.2386,7010.4,176.82,57289.68
2025-12-07T19:02:52.088966+00:00,4d00d6,LGL9513,DEFAULT,49.7771,6.0565,3291.84,131.85,42719.4
2025-12-07T19:02:52.088966+00:00,4d00d4,LGL6495,DEFAULT,45.4246,9.0851,2994.66,137.8,44647.2
2025-12-07T19:02:52.088966+00:00,a5cf0d,N4733N,DEFAULT,39.7131,-74.4363,883.92,65.8,21319.2
2025-12-07T19:02:52.088966+00:00,424468,VQBOK,DEFAULT,37.8407,23.1121,14325.6,245.35,79493.4
2025-12-07T19:02:52.088966+00:00,a6b9c1,VOI1791,DEFAULT,25.9534,-83.2453,10972.8,209.05,67732.2
2025-12-07T19:02:52.088966+00:00,76cd70,SIA221,DEFAULT,-33.4422,139.756,11887.2,268.9,87123.6
2025-12-07T19:02:52.088966+00:00,a87196,NKS122,DEFAULT,34.763,-79.4008,11277.6,253.98,82289.52
2025-12-07T19:02:52.088966+00:00,8965b2,FDB1UA,DEFAULT,25.697,54.6001,4884.42,155.04,50232.96
2025-12-07T19:02:52.088966+00:00,8965b9,UAE9906,DEFAULT,40.3344,-3.4044,2118.36,133.27,43179.48
2025-12-07T19:02:52.088966+00:00,4d00ca,LGL67M,DEFAULT,46.2732,8.4685,6850.38,189.23,61310.52
2025-12-07T19:02:52.088966+00:00,76cd76,SIA322,DEFAULT,19.3664,84.2812,10972.8,251.48,81479.52
2025-12-07T19:02:52.088966+00:00,a9ed78,N739LD,DEFAULT,44.9527,-94.7891,1295.4,50.35,16313.4
2025-12-07T19:02:52.088966+00:00,abf29f,SWA2320,DEFAULT,36.7693,-113.2874,9555.48,207.77,67317.48
2025-12-07T19:02:52.088966+00:00,a3dcc2,AAL1888,B737,34.6526,-82.305,6096,189.63,56320.11
2025-12-07T19:02:52.088966+00:00,c06079,CGKNW,DEFAULT,51.8755,-95.8031,6400.8,117.73,38144.52
2025-12-07T19:02:52.088966+00:00,8965c0,FDB6,DEFAULT,25.1473,55.5552,944.88,105.99,34340.76
2025-12-07T19:02:52.088966+00:00,a02cf1,RPA4461,DEFAULT,40.2468,-77.8399,9753.6,175.96,57011.04
2025-12-07T19:02:52.088966+00:00,a99d8d,XSR719,DEFAULT,41.7877,-87.7607,,0.06,19.44
2025-12-07T19:02:52.088966+00:00,a1afc8,ENY9870,E175,34.856,-94.8465,9144,200.89,49250.19
2025-12-07T19:02:52.088966+00:00,a9f44c,N740U,DEFAULT,39.1897,-82.2324,518.16,51.68,16744.32
2025-12-07T19:02:52.088966+00:00,a789b4,JIA5296,DEFAULT,38.8504,-77.0391,,6.94,2248.56
2025-12-07T19:02:52.088966+00:00,76cd6e,SIA403,DEFAULT,17.4875,93.891,11887.2,254.36,82412.64
2025-12-07T19:02:52.088966+00:00,4d00f2,LGL35L,DEFAULT,41.3827,2.3293,647.7,107.97,34982.28
2025-12-07T19:02:52.088966+00:00,a669dc,N512LE,DEFAULT,32.7604,-97.2719,396.24,52.99,17168.76
2025-12-07T19:02:52.088966+00:00,76cd6d,SIA317,DEFAULT,,,,264.16,85587.84
2025-12-07T19:02:52.088966+00:00,a2cfa2,SKW3933,E175,40.7914,-111.9782,,11.32,2775.21
2025-12-07T19:02:52.088966+00:00,a5e949,ASA1024,DEFAULT,21.3253,-158.018,388.62,64.31,20836.44
2025-12-07T19:02:52.088966+00:00,780d75,CXA845,DEFAULT,26.5895,51.8872,6073.14,215.51,69825.24
2025-12-07T19:02:52.088966+00:00,a35949,JBU776,DEFAULT,35.3837,-79.5161,11277.6,311.32,100867.68
2025-12-07T19:02:52.088966+00:00,3c49b1,TUI8YC,DEFAULT,43.6274,-7.2212,10980.42,261.27,84651.48
2025-12-07T19:02:52.088966+00:00,a87185,N643MT,DEFAULT,34.8699,-80.2286,1463.04,58.36,18908.64
2025-12-07T19:02:52.088966+00:00,4d00da,LGL8257,DEFAULT,45.6531,6.8846,7620,185.66,60153.84
2025-12-07T19:02:52.088966+00:00,ab6737,AAL127,B737,43.2931,-104.9306,9745.98,216.97,64440.09
2025-12-07T19:02:52.088966+00:00,89409e,GFA169,DEFAULT,25.9641,48.91,7307.58,198.66,64365.84
2025-12-07T19:02:52.088966+00:00,a0d374,AAL3101,B737,32.9198,-97.0297,594.36,76.68,22773.96
2025-12-07T19:02:52.088966+00:00,e4818c,TAM8194,DEFAULT,5.9581,-72.7123,10363.2,256.26,83028.24
2025-12-07T19:02:52.088966+00:00,4b984f,FHY746,DEFAULT,35.9492,1.0311,11887.2,227.79,73803.96
2025-12-07T19:02:52.088966+00:00,a954e5,N700DM,DEFAULT,38.4559,-86.1542,1196.34,94.4,30585.6
2025-12-07T19:02:52.088966+00:00,781463,CES5070,DEFAULT,-5.983,107.0364,5745.48,196.98,63821.52
2025-12-07T19:02:52.088966+00:00,4bce0f,SXS59R,DEFAULT,36.9531,36.8218,11277.6,255.87,82901.88
2025-12-07T19:02:52.088966+00:00,15200c,AFL1365,DEFAULT,55.9648,37.4178,2339.34,27.84,9020.16
2025-12-07T19:02:52.088966+00:00,a8e770,LXJ673,DEFAULT,34.578,-119.4962,13716,231.14,74889.36
2025-12-07T19:02:52.088966+00:00,a9b7f6,AAL2132,B737,22.5405,-87.4063,10972.8,220.61,65521.17
2025-12-07T19:02:52.088966+00:00,4bce0c,TCSPL,DEFAULT,41.0325,26.851,6073.14,197.31,63928.44
2025-12-07T19:02:52.088966+00:00,a47995,LXJ388,DEFAULT,43.8566,-116.0615,12496.8,208.1,67424.4
2025-12-07T19:02:52.088966+00:00,a9da12,N734BT,DEFAULT,32.9646,-117.2574,1341.12,47.49,15386.76
2025-12-07T19:02:52.088966+00:00,a4ea7e,AVA004,DEFAULT,6.3027,-73.6155,9319.26,243.91,79026.84
2025-12-07T19:02:52.088966+00:00,a403c6,DAL2990,A320,34.4217,-89.3834,10668,265.12,85994.32
2025-12-07T19:02:52.088966+00:00,a9f424,SKW6202,E175,33.2621,-98.8796,8534.4,197.01,48298.97
2025-12-07T19:02:52.088966+00:00,a380b5,N32480,DEFAULT,42.8698,-70.8476,335.28,45.8,14839.2
2025-12-07T19:02:52.088966+00:00,a82dfb,QXE347A,DEFAULT,47.4398,-122.3095,,3.6,1166.4
2025-12-07T19:02:52.088966+00:00,a2bce6,CYO276,DEFAULT,40.8574,-77.5614,11582.4,163.76,53058.24
2025-12-07T19:02:52.088966+00:00,4852f5,KLM76M,DEFAULT,52.2985,4.7537,,8.23,2666.52
2025-12-07T19:02:52.088966+00:00,aa1a81,SKW4960,E175,35.2415,-99.1865,11277.6,255.89,62733.99
2025-12-07T19:02:52.088966+00:00,a8e76a,FFT3073,DEFAULT,38.8292,-81.569,9151.62,201.61,65321.64
2025-12-07T19:02:52.088966+00:00,c06c70,CAV232,DEFAULT,63.3241,-91.4103,5486.4,115.33,37366.92
2025-12-07T19:02:52.088966+00:00,a7c76d,N600BW,DEFAULT,30.3119,-96.4129,7917.18,221.31,71704.44
2025-12-07T19:02:52.088966+00:00,ac6d12,N90CN,DEFAULT,33.6987,-91.0542,3055.62,107.58,34855.92
2025-12-07T19:02:52.088966+00:00,a393ba,N33CT,DEFAULT,41.5092,-72.8031,556.26,48.37,15671.88
2025-12-07T19:02:52.088966+00:00,a75d85,N574CP,DEFAULT,27.3501,-97.588,2438.4,81.75,26487.0
2025-12-07T19:02:52.088966+00:00,a6449b,N5026U,DEFAULT,27.6781,-98.2726,1363.98,64.26,20820.24
2025-12-07T19:02:52.088966+00:00,a3332f,N305PE,DEFAULT,40.5075,-75.0663,716.28,84.42,27352.08
2025-12-07T19:02:52.088966+00:00,aa1a6e,PRD750,DEFAULT,26.8836,-97.8003,13106.4,216.46,70133.04
2025-12-07T19:02:52.088966+00:00,15201b,AFL1427,DEFAULT,54.596,53.5915,10363.2,30.18,9778.32
2025-12-07T19:02:52.088966+00:00,a9ed53,JRE739,DEFAULT,37.7397,-97.5096,13716,170.51,55245.24
2025-12-07T19:02:52.088966+00:00,abb721,N854KM,DEFAULT,36.8159,-121.3015,975.36,53.24,17249.76
2025-12-07T19:02:52.088966+00:00,a3332b,N305PA,DEFAULT,35.973,-117.9124,2499.36,71.31,23104.44
2025-12-07T19:02:52.088966+00:00,aa7aeb,SWA3282,DEFAULT,27.2386,-81.644,11582.4,218.75,70875.0
2025-12-07T19:02:52.088966+00:00,a7b444,LXJ596,DEFAULT,41.5253,-86.3594,13106.4,187.86,60866.64
2025-12-07T19:02:52.088966+00:00,ab540d,UAL567,B737,35.7846,-89.4879,10965.18,180.62,53644.14
2025-12-07T19:02:52.088966+00:00,a2c3ac,N2776E,DEFAULT,34.3094,-84.7175,1272.54,46.93,15205.32
2025-12-07T19:02:52.088966+00:00,a81abe,JBU69,DEFAULT,26.4137,-79.9079,2567.94,141.32,45787.68
2025-12-07T19:02:52.088966+00:00,7c045c,JST603,DEFAULT,-33.9464,151.1791,,6.94,2248.56
2025-12-07T19:02:52.088966+00:00,a9e108,N73574,DEFAULT,42.0178,-88.6488,655.32,39.83,12904.92
2025-12-07T19:02:52.088966+00:00,152022,AFL1850,DEFAULT,55.9789,37.4022,5585.46,27.97,9062.28
2025-12-07T19:02:52.088966+00:00,a38ce9,EJM328,DEFAULT,45.0683,-66.638,12496.8,315.02,102066.48
2025-12-07T19:02:52.088966+00:00,a403b3,DAL1557,A320,36.4165,-86.6098,1524,116.32,37729.56
2025-12-07T19:02:52.088966+00:00,a45f64,DAL2172,A320,41.3197,-92.282,10363.2,202.91,65815.89
2025-12-07T19:02:52.088966+00:00,a9ed3b,N739HT,DEFAULT,35.8528,-77.2219,861.06,51.41,16656.84
2025-12-07T19:02:52.088966+00:00,c010cb,ACA137,DEFAULT,51.3906,-105.4834,10370.82,215.67,69877.08
2025-12-07T19:02:52.088966+00:00,a3efa2,UAL1438,B737,30.0729,-96.0793,5791.2,191.39,56842.83
2025-12-07T19:02:52.088966+00:00,a2d6e8,N282RH,DEFAULT,39.2146,-86.1627,12496.8,256.22,83015.28
2025-12-07T19:02:52.088966+00:00,a45319,N378SF,DEFAULT,29.6192,-95.3073,182.88,58.59,18983.16
2025-12-07T19:02:52.088966+00:00,89407c,GFA270,DEFAULT,26.2042,51.1423,3459.48,180.78,58572.72
2025-12-07T19:02:52.088966+00:00,780d8f,CAO3152,DEFAULT,55.1297,87.9016,10668,286.81,92926.44
2025-12-07T19:02:52.088966+00:00,a1f336,N2247M,DEFAULT,34.7898,-82.0578,723.9,53.98,17489.52
2025-12-07T19:02:52.088966+00:00,a22678,CAP3113,DEFAULT,40.8696,-72.6217,304.8,45.13,14622.12
2025-12-07T19:02:52.088966+00:00,a1901e,N20ER,DEFAULT,33.7029,-85.4636,5303.52,77.32,25051.68
2025-12-07T19:02:52.088966+00:00,c06c7d,CGPCE,DEFAULT,50.8962,-125.5981,6111.24,106.94,34648.56
2025-12-07T19:02:52.088966+00:00,a57f04,UAL1060,B737,25.5927,-97.3587,9144,215.71,64065.87
2025-12-07T19:02:52.088966+00:00,a4af04,,DEFAULT,37.2906,-89.9979,2103.12,90.24,29237.76
2025-12-07T19:02:52.088966+00:00,ac8735,WUP906,DEFAULT,35.6104,-111.2997,7620,268.95,87139.8
2025-12-07T19:02:52.088966+00:00,c010e4,ACA980,DEFAULT,22.7224,-88.6705,10553.7,241.06,78103.44
2025-12-07T19:02:52.088966+00:00,a0703a,N1271M,DEFAULT,37.7158,-122.2184,,10.29,3333.96
2025-12-07T19:02:52.088966+00:00,a0836c,VJA132,DEFAULT,30.5599,-80.5879,12192,218.73,70868.52
2025-12-07T19:02:52.088966+00:00,a691fc,N522SR,DEFAULT,33.6595,-111.8681,762,48.79,15807.96
2025-12-07T19:02:52.088966+00:00,ab674b,AAL3105,B737,33.4373,-112.0026,,2.06,611.82
2025-12-07T19:02:52.088966+00:00,a33339,EDV5148,DEFAULT,44.9133,-77.091,9144,171.65,55614.6
2025-12-07T19:02:52.088966+00:00,a2cff3,N280WD,DEFAULT,44.3572,-87.3473,3299.46,128.11,41507.64
2025-12-07T19:02:52.088966+00:00,a45f59,DAL908,A320,30.967,-80.9224,11277.6,261.3,84755.27
2025-12-07T19:02:52.088966+00:00,894098,GFA153,DEFAULT,25.4147,53.639,11574.78,220.64,71487.36
2025-12-07T19:02:52.088966+00:00,a2132c,N2326V,DEFAULT,28.7038,-81.6877,1379.22,28.46,9221.04
2025-12-07T19:02:52.088966+00:00,a954bf,N700BZ,DEFAULT,33.3334,-80.3675,2743.2,97.44,31570.56
2025-12-07T19:02:52.088966+00:00,ac37bd,SWA2258,DEFAULT,39.8387,-75.3684,1173.48,106.56,34525.44
2025-12-07T19:02:52.088966+00:00,4bce02,SXS5Y,DEFAULT,39.424,32.7171,11277.6,241.43,78223.32
2025-12-07T19:02:52.088966+00:00,4bce01,SXS9AB,DEFAULT,43.9549,19.1382,11887.2,239.61,77633.64
2025-12-07T19:02:52.088966+00:00,4bce10,SXS2E,DEFAULT,35.3388,33.872,2004.06,123.71,40082.04
2025-12-07T19:02:52.088966+00:00,ab3a0c,UAL1126,B737,41.9603,-88.3138,1447.8,117.14,34790.58
2025-12-07T19:02:52.088966+00:00,152051,SVR774,DEFAULT,41.6714,32.2254,10706.1,225.13,72942.12
2025-12-07T19:02:52.088966+00:00,a416be,UAL2034,B737,29.0735,-90.4385,11277.6,268.96,79881.12
2025-12-07T19:02:52.088966+00:00,8a08e2,,DEFAULT,-6.0949,106.8361,4366.26,179.18,58054.32
2025-12-07T19:02:52.088966+00:00,ab04bb,EJA809,DEFAULT,32.5805,-84.0182,12496.8,234.26,75900.24
2025-12-07T19:02:52.088966+00:00,a7ad84,DAL2274,A320,39.2286,-102.8708,9753.6,226.82,73571.34
2025-12-07T19:02:52.088966+00:00,a273be,CXK146,DEFAULT,41.313,-74.1453,1051.56,60.59,19631.16
2025-12-07T19:02:52.088966+00:00,a52fb2,EJA433,DEFAULT,34.6758,-84.2629,13106.4,200.5,64962.0
2025-12-07T19:02:52.088966+00:00,a8712a,JBU2275,DEFAULT,35.2054,-77.0678,10972.8,190.68,61780.32
2025-12-07T19:02:52.088966+00:00,c0602f,CGKLA,DEFAULT,39.0792,-100.4496,10668,258.42,83728.08
2025-12-07T19:02:52.088966+00:00,c06c86,CGPCN,DEFAULT,48.8918,-123.7837,4701.54,83.98,27209.52
2025-12-07T19:02:52.088966+00:00,4bce19,SXS208,DEFAULT,36.8901,32.3974,8938.26,246.57,79888.68
2025-12-07T19:02:52.088966+00:00,a33325,AAY1700,DEFAULT,44.8616,-103.0869,10988.04,221.91,71898.84
2025-12-07T19:02:52.088966+00:00,aaddd4,N8GU,DEFAULT,33.8886,-84.295,335.28,55.22,17891.28
2025-12-07T19:02:52.088966+00:00,a33327,AAL1083,B737,30.2464,-97.707,906.78,126.55,37585.35
2025-12-07T19:02:52.088966+00:00,152044,SVR1892,DEFAULT,37.6134,31.2407,9761.22,225.51,73065.24
2025-12-07T19:02:52.088966+00:00,4bce12,SXS1M,DEFAULT,37.1363,31.9488,11887.2,249.14,80721.36
2025-12-07T19:02:52.088966+00:00,a66a84,SKW6362,E175,37.1685,-111.4115,8839.2,253.62,62177.48
2025-12-07T19:02:52.088966+00:00,a3e911,FFT688,DEFAULT,39.9212,-104.6676,2225.04,112.02,36294.48
2025-12-07T19:02:52.088966+00:00,a73aec,EJA565,DEFAULT,37.7248,-89.4727,12496.8,255.34,82730.16
2025-12-07T19:02:52.088966+00:00,a7f44d,SKW5654,E175,35.4708,-120.0469,11277.6,231.85,56840.35
2025-12-07T19:02:52.088966+00:00,a099ff,N138MC,DEFAULT,42.7026,-71.7941,1188.72,57.78,18720.72
2025-12-07T19:02:52.088966+00:00,400e09,URO908,DEFAULT,50.2859,8.5393,11887.2,268.17,86887.08
2025-12-07T19:02:52.088966+00:00,a0cfbd,AAL2720,B737,33.4514,-112.6938,6568.44,179.57,53332.29
2025-12-07T19:02:52.088966+00:00,a3e917,LXJ351,DEFAULT,32.6647,-80.483,13716,243.52,78900.48
2025-12-07T19:02:52.088966+00:00,ab7b8c,UAL2471,B737,35.9295,-88.8906,7315.2,200.37,59509.89
2025-12-07T19:02:52.088966+00:00,aceb61,SWA2615,DEFAULT,32.7227,-96.6293,868.68,127.28,41238.72
2025-12-07T19:02:52.088966+00:00,a52911,RPA4389,DEFAULT,41.8763,-77.198,10058.4,284.74,92255.76
2025-12-07T19:02:52.088966+00:00,a19fbe,N20312,DEFAULT,38.2093,-85.6709,396.24,47.65,15438.6
2025-12-07T19:02:52.088966+00:00,a38609,EJA326,DEFAULT,32.9686,-95.0431,12192,178.93,57973.32
2025-12-07T19:02:52.088966+00:00,abd255,N8608P,DEFAULT,30.1829,-90.9239,243.84,48.89,15840.36
2025-12-07T19:02:52.088966+00:00,abde8c,JRE864,DEFAULT,35.023,-85.7794,12192,192.8,62467.2
2025-12-07T19:02:52.088966+00:00,acf23d,EJA933,DEFAULT,42.5845,-93.588,10934.7,223.95,72559.8
2025-12-07T19:02:52.088966+00:00,a349be,JBU2802,DEFAULT,42.3069,-75.175,7010.4,242.28,78498.72
2025-12-07T19:02:52.088966+00:00,ad2573,SWA1637,DEFAULT,31.0662,-80.8496,10363.2,215.63,69864.12
2025-12-07T19:02:52.088966+00:00,c81914,ZKHRI,DEFAULT,-39.2608,174.097,762,0.51,165.24
2025-12-07T19:02:52.088966+00:00,ac4bfe,SWA1153,DEFAULT,37.1876,-82.981,11277.6,293.2,94996.8
2025-12-07T19:02:52.088966+00:00,899082,EVA6061,DEFAULT,20.0515,118.8645,10972.8,239.72,77669.28
2025-12-07T19:02:52.088966+00:00,040187,ET629,DEFAULT,14.0004,100.4736,4274.82,205.02,66426.48
2025-12-07T19:02:52.088966+00:00,a7a4e6,ASA275,DEFAULT,44.1703,-119.4145,10668,250.78,81252.72
2025-12-07T19:02:52.088966+00:00,4d0101,CLX6T,DEFAULT,42.488,29.3725,11277.6,249.26,80760.24
2025-12-07T19:02:52.088966+00:00,a981c4,N711WM,DEFAULT,33.8822,-100.7641,12192,220.52,71448.48
2025-12-07T19:02:52.088966+00:00,a01f73,RPA4343,DEFAULT,37.6142,-83.776,8534.4,165.09,53489.16
2025-12-07T19:02:52.088966+00:00,a91a51,N686JH,DEFAULT,33.4844,-98.3755,6096,163.42,52948.08
2025-12-07T19:02:52.088966+00:00,a82791,N62407,DEFAULT,44.3281,-120.9745,1554.48,48.69,15775.56
2025-12-07T19:02:52.088966+00:00,ade8fa,AAL2676,B737,33.2879,-106.8646,9136.38,216.6,64330.2
2025-12-07T19:02:52.088966+00:00,a15979,N1861H,DEFAULT,30.9693,-97.3779,1501.14,80.27,26007.48
2025-12-07T19:02:52.088966+00:00,c05360,CGFOX,DEFAULT,49.1206,-121.6724,7467.6,170.51,55245.24
2025-12-07T19:02:52.088966+00:00,4d0107,CLX209,DEFAULT,61.1712,-149.9963,,1.29,417.96
2025-12-07T19:02:52.088966+00:00,a2af09,N272MM,DEFAULT,40.8063,-111.9609,1866.9,53.56,17353.44
2025-12-07T19:02:52.088966+00:00,ac52ff,SWA1282,DEFAULT,34.3843,-90.9977,11277.6,281.92,91342.08
2025-12-07T19:02:52.088966+00:00,a12c30,N175EM,DEFAULT,34.6401,-117.6328,8321.04,176.34,57134.16
2025-12-07T19:02:52.088966+00:00,ad6bdc,JBU2223,DEFAULT,34.9759,-115.0405,10363.2,216.05,70000.2
2025-12-07T19:02:52.088966+00:00,aca2be,N913KN,DEFAULT,37.876,-101.1763,12496.8,270.55,87658.2
2025-12-07T19:02:52.088966+00:00,adc2a4,NKS567,DEFAULT,37.695,-76.008,10972.8,178.26,57756.24
2025-12-07T19:02:52.088966+00:00,a97ae6,EJM71,DEFAULT,27.5228,-79.0095,7833.36,246.88,79989.12
2025-12-07T19:02:52.088966+00:00,a981bd,N711WE,DEFAULT,27.818,-80.5188,167.64,30.46,9869.04
2025-12-07T19:02:52.088966+00:00,a32fa7,AAL2304,B737,41.5686,-92.2079,9144,207.04,61490.88
2025-12-07T19:02:52.088966+00:00,a874e1,JBU1567,DEFAULT,38.6844,-77.4269,10363.2,164.5,53298.0
2025-12-07T19:02:52.088966+00:00,a92145,DAL721,A320,33.3078,-93.0241,11277.6,267.65,86814.95
2025-12-07T19:02:52.088966+00:00,a7f445,UPS83,DEFAULT,60.4074,-155.6318,10668,233.55,75670.2
2025-12-07T19:02:52.088966+00:00,ad0b5e,EDG94,DEFAULT,40.9447,-96.567,12489.18,284.62,92216.88
2025-12-07T19:02:52.088966+00:00,899097,EVA062,DEFAULT,43.5892,28.8743,10058.4,240.87,78041.88
2025-12-07T19:02:52.088966+00:00,a42a97,LXJ368,DEFAULT,39.773,-106.6705,8930.64,222.57,72112.68
2025-12-07T19:02:52.088966+00:00,a8011f,N6148W,DEFAULT,41.9123,-71.5128,335.28,43.1,13964.4
2025-12-07T19:02:52.088966+00:00,a7b7fb,LXJ597,DEFAULT,29.9171,-93.8787,13106.4,187.6,60782.4
2025-12-07T19:02:52.088966+00:00,899094,EVA025,DEFAULT,32.7778,132.0901,12192,189.57,61420.68
